player_id,player_name,position,sub_position,country_of_citizenship,club_id,club_name,competition_id,competition_name,country_name,season,season_label,age_at_season_end,appearances,minutes_played,goals,assists,goal_contributions,goals_per_90,assists_per_90,goal_contributions_per_90,club_matches,club_points_per_match,availability_percentage,productivity_percentile,availability_percentile,productivity_percentile_score,availability_percentile_score,productivity_availability_score,combined_position_league_season_rank,combined_league_season_rank,combined_overall_rank
342405,Mattias Svanberg,Midfield,Central Midfield,Sweden,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2020,2020-21,22,34,1862,5,2,7,0.242,0.097,0.338,38,1.08,54.44,0.712121212,0.090909091,71.21,9.09,40.15,43,108,2625
158863,Iñigo Martínez,Defender,Centre-Back,Spain,621,Athletic Bilbao,ES1,laliga,Spain,2020,2020-21,30,28,2520,1,0,1,0.036,0,0.036,38,1.21,73.68,0.225352113,0.549295775,22.54,54.93,38.73,49,109,2705
314875,Jarrod Bowen,Attack,Right Winger,England,379,West Ham United,GB1,premier-league,England,2020,2020-21,24,38,2577,8,5,13,0.279,0.175,0.454,38,1.71,75.35,0.372093023,0.534883721,37.21,53.49,45.35,26,109,2286
347900,Jerdy Schouten,Midfield,Defensive Midfield,Netherlands,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2020,2020-21,24,34,2522,1,1,2,0.036,0.036,0.071,38,1.08,73.74,0.166666667,0.636363636,16.67,63.64,40.15,44,109,2626
465830,Mattéo Guendouzi,Midfield,Central Midfield,France,44,Hertha BSC,L1,bundesliga,Germany,2020,2020-21,22,24,1818,2,3,5,0.099,0.149,0.248,34,1.03,59.41,0.5,0.022727273,50,2.27,26.14,37,109,3326
251813,Niclas Eliasson,Midfield,Right Midfield,Sweden,1160,Nîmes Olympique,FR1,ligue-1,France,2020,2020-21,25,30,1806,4,3,7,0.199,0.15,0.349,38,0.92,52.81,0.807017544,0,80.7,0,40.35,38,109,2610
127160,Benjamin Stambouli,Midfield,Defensive Midfield,France,33,FC Schalke 04,L1,bundesliga,Germany,2020,2020-21,30,24,1956,0,2,2,0,0.092,0.092,34,0.47,63.92,0.204545455,0.318181818,20.45,31.82,26.14,38,110,3327
76746,Damián Suárez,Defender,Right-Back,Uruguay,3709,Getafe CF,ES1,laliga,Spain,2020,2020-21,33,31,2439,1,0,1,0.037,0,0.037,38,1,71.32,0.253521127,0.507042254,25.35,50.7,38.03,50,110,2745
173859,Davide Zappacosta,Midfield,Right Midfield,Italy,252,Genoa CFC,IT1,serie-a,Italy,2020,2020-21,29,25,2047,4,2,6,0.176,0.088,0.264,38,1.11,59.85,0.560606061,0.212121212,56.06,21.21,38.64,45,110,2708
344888,Habib Diallo,Attack,Centre-Forward,Senegal,667,RC Strasbourg Alsace,FR1,ligue-1,France,2020,2020-21,26,32,2333,9,3,12,0.347,0.116,0.463,38,1.11,68.22,0.444444444,0.361111111,44.44,36.11,40.28,24,110,2616
450936,Tanguy Ndombélé,Midfield,Central Midfield,France,148,Tottenham Hotspur,GB1,premier-league,England,2020,2020-21,24,33,2106,3,2,5,0.128,0.085,0.214,38,1.63,61.58,0.625,0.267857143,62.5,26.79,44.64,37,110,2325
303259,Dodi Lukébakio,Attack,Right Winger,Belgium,44,Hertha BSC,L1,bundesliga,Germany,2020,2020-21,23,29,1867,5,5,10,0.241,0.241,0.482,34,1.03,61.01,0.321428571,0.178571429,32.14,17.86,25,26,111,3365
165895,Matteo Politano,Attack,Right Winger,Italy,6195,SSC Napoli,IT1,serie-a,Italy,2020,2020-21,27,37,1911,9,5,14,0.424,0.235,0.659,38,2.03,55.88,0.6,0.166666667,60,16.67,38.33,20,111,2721
271455,Mihailo Ristic,Defender,Left-Back,Serbia,969,Montpellier HSC,FR1,ligue-1,France,2020,2020-21,25,34,2239,0,2,2,0,0.08,0.08,38,1.42,65.47,0.460526316,0.328947368,46.05,32.89,39.47,49,111,2661
39907,Pape Diop,Midfield,Defensive Midfield,Senegal,1533,SD Eibar,ES1,laliga,Spain,2020,2020-21,35,33,2334,1,1,2,0.039,0.039,0.077,38,0.79,68.25,0.318181818,0.431818182,31.82,43.18,37.5,31,111,2777
315969,Scott McTominay,Midfield,Central Midfield,Scotland,985,Manchester United,GB1,premier-league,England,2020,2020-21,24,32,2128,4,1,5,0.169,0.042,0.211,38,1.95,62.22,0.607142857,0.285714286,60.71,28.57,44.64,38,111,2326
144143,Bartosz Bereszyński,Defender,Right-Back,Poland,1038,UC Sampdoria,IT1,serie-a,Italy,2020,2020-21,28,31,2607,1,0,1,0.035,0,0.035,38,1.37,76.23,0.161764706,0.602941176,16.18,60.29,38.24,47,112,2726
182904,Clément Lenglet,Defender,Centre-Back,France,131,FC Barcelona,ES1,laliga,Spain,2020,2020-21,26,33,2476,1,0,1,0.036,0,0.036,38,2.08,72.4,0.225352113,0.521126761,22.54,52.11,37.32,51,112,2782
234029,Grischa Prömel,Midfield,Central Midfield,Germany,89,1.FC Union Berlin,L1,bundesliga,Germany,2020,2020-21,26,24,1827,3,1,4,0.148,0.049,0.197,34,1.47,59.71,0.409090909,0.090909091,40.91,9.09,25,39,112,3369
277114,Jason Denayer,Defender,Centre-Back,Belgium,1041,Olympique Lyon,FR1,ligue-1,France,2020,2020-21,26,31,2619,1,0,1,0.034,0,0.034,38,2,76.58,0.197368421,0.592105263,19.74,59.21,39.47,50,112,2662
54383,John Fleck,Midfield,Central Midfield,Scotland,350,Sheffield United,GB1,premier-league,England,2020,2020-21,29,31,2576,0,2,2,0,0.07,0.07,38,0.61,75.32,0.267857143,0.625,26.79,62.5,44.64,39,112,2327
289255,Andoni Gorosabel,Defender,Right-Back,Spain,681,Real Sociedad,ES1,laliga,Spain,2020,2020-21,24,32,2390,0,1,1,0,0.038,0.038,38,1.63,69.88,0.267605634,0.464788732,26.76,46.48,36.62,52,113,2822
189475,Carlos Gruezo,Midfield,Defensive Midfield,Ecuador,167,FC Augsburg,L1,bundesliga,Germany,2020,2020-21,26,28,2092,0,0,0,0,0,0,34,1.06,68.37,0,0.477272727,0,47.73,23.86,40,113,3410
353796,Giulio Maggiore,Midfield,Central Midfield,Italy,3522,Spezia Calcio,IT1,serie-a,Italy,2020,2020-21,23,33,2225,3,1,4,0.121,0.04,0.162,38,1.03,65.06,0.393939394,0.363636364,39.39,36.36,37.88,46,113,2750
138055,Haris Belkebla,Midfield,Central Midfield,Algeria,3911,Stade Brestois 29,FR1,ligue-1,France,2020,2020-21,27,35,2735,0,0,0,0,0,0,38,1.08,79.97,0,0.789473684,0,78.95,39.47,39,113,2663
293569,Josh Brownhill,Midfield,Central Midfield,England,1132,Burnley FC,GB1,premier-league,England,2020,2020-21,25,33,2813,0,1,1,0,0.032,0.032,38,1.03,82.25,0.107142857,0.785714286,10.71,78.57,44.64,40,113,2328
79960,Alex Sandro,Defender,Left-Back,Brazil,506,Juventus FC,IT1,serie-a,Italy,2020,2020-21,30,26,1862,2,1,3,0.097,0.048,0.145,38,2.05,54.44,0.661764706,0.073529412,66.18,7.35,36.76,48,114,2812
354726,Florian Sotoca,Attack,Centre-Forward,France,826,RC Lens,FR1,ligue-1,France,2020,2020-21,30,33,2421,8,3,11,0.297,0.112,0.409,38,1.5,70.79,0.305555556,0.472222222,30.56,47.22,38.89,25,114,2698
90451,Iván Marcone,Midfield,Defensive Midfield,Argentina,1531,Elche CF,ES1,laliga,Spain,2020,2020-21,31,33,2651,0,0,0,0,0,0,38,0.95,77.51,0,0.727272727,0,72.73,36.36,32,114,2832
293169,Josip Brekalo,Attack,Left Winger,Croatia,82,VfL Wolfsburg,L1,bundesliga,Germany,2020,2020-21,23,29,1824,7,3,10,0.345,0.148,0.493,34,1.79,59.61,0.357142857,0.071428571,35.71,7.14,21.43,27,114,3491
144028,Leandro Trossard,Attack,Left Winger,Belgium,1237,Brighton & Hove Albion,GB1,premier-league,England,2020,2020-21,26,35,2618,5,5,10,0.172,0.172,0.344,38,1.08,76.55,0.255813953,0.604651163,25.58,60.47,43.02,27,114,2425
406040,Ademola Lookman,Attack,Left Winger,Nigeria,931,Fulham FC,GB1,premier-league,England,2020,2020-21,23,34,2756,4,4,8,0.131,0.131,0.261,38,0.74,80.58,0.162790698,0.697674419,16.28,69.77,43.02,28,115,2426
354814,M'Bala Nzola,Attack,Centre-Forward,Angola,3522,Spezia Calcio,IT1,serie-a,Italy,2020,2020-21,24,25,1899,11,3,14,0.521,0.142,0.664,38,1.03,55.53,0.633333333,0.1,63.33,10,36.67,21,115,2814
247366,Marcos Mauro,Defender,Centre-Back,Argentina,2687,Cádiz CF,ES1,laliga,Spain,2020,2020-21,30,24,1828,2,0,2,0.098,0,0.098,38,1.16,53.45,0.704225352,0.014084507,70.42,1.41,35.92,53,115,2846
296356,Souleyman Doumbia,Defender,Left-Back,Cote d'Ivoire,1420,Angers SCO,FR1,ligue-1,France,2020,2020-21,24,27,2220,0,2,2,0,0.081,0.081,38,1.16,64.91,0.473684211,0.302631579,47.37,30.26,38.82,51,115,2701
332705,Tyler Adams,Midfield,Defensive Midfield,United States,23826,RB Leipzig,L1,bundesliga,Germany,2020,2020-21,22,27,1854,1,1,2,0.049,0.049,0.097,34,1.91,60.59,0.227272727,0.159090909,22.73,15.91,19.32,41,115,3567
76277,Laurent Koscielny,Defender,Centre-Back,France,40,FC Girondins Bordeaux,FR1,ligue-1,France,2020,2020-21,35,26,2218,0,2,2,0,0.081,0.081,38,1.18,64.85,0.473684211,0.289473684,47.37,28.95,38.16,52,116,2728
39259,Makoto Hasebe,Defender,Centre-Back,Japan,24,Eintracht Frankfurt,L1,bundesliga,Germany,2020,2020-21,37,29,2293,0,0,0,0,0,0,34,1.76,74.93,0,0.37254902,0,37.25,18.63,48,116,3584
39099,Rodrigo Palacio,Attack,Centre-Forward,Argentina,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2020,2020-21,39,36,2505,5,6,11,0.18,0.216,0.395,38,1.08,73.25,0.166666667,0.566666667,16.67,56.67,36.67,22,116,2817
258004,Rúben Dias,Defender,Centre-Back,Portugal,281,Manchester City,GB1,premier-league,England,2020,2020-21,24,32,2845,1,0,1,0.032,0,0.032,38,2.26,83.19,0.128205128,0.730769231,12.82,73.08,42.95,48,116,2432
148928,Saúl Ñíguez,Midfield,Central Midfield,Spain,13,Atlético de Madrid,ES1,laliga,Spain,2020,2020-21,26,33,2032,2,1,3,0.089,0.044,0.133,38,2.26,59.42,0.522727273,0.159090909,52.27,15.91,34.09,33,116,2940
314940,Dimitri Liénard,Midfield,Left Midfield,France,667,RC Strasbourg Alsace,FR1,ligue-1,France,2020,2020-21,33,34,1831,2,4,6,0.098,0.197,0.295,38,1.11,53.54,0.719298246,0.035087719,71.93,3.51,37.72,40,117,2763
29364,João Moutinho,Midfield,Central Midfield,Portugal,543,Wolverhampton Wanderers,GB1,premier-league,England,2020,2020-21,34,33,2534,1,1,2,0.036,0.036,0.071,38,1.18,74.09,0.285714286,0.571428571,28.57,57.14,42.86,41,117,2441
53418,Kevin Kampl,Midfield,Central Midfield,Slovenia,23826,RB Leipzig,L1,bundesliga,Germany,2020,2020-21,30,27,1943,0,1,1,0,0.046,0.046,34,1.91,63.5,0.045454545,0.295454545,4.55,29.55,17.05,42,117,3634
89297,Rodrigo Battaglia,Midfield,Defensive Midfield,Argentina,1108,Deportivo Alavés,ES1,laliga,Spain,2020,2020-21,29,32,2495,1,0,1,0.036,0,0.036,38,1,72.95,0.159090909,0.522727273,15.91,52.27,34.09,34,117,2942
169841,Vladimir Golemic,Defender,Centre-Back,Serbia,4083,FC Crotone,IT1,serie-a,Italy,2020,2020-21,30,30,2339,2,0,2,0.077,0,0.077,38,0.61,68.39,0.352941176,0.367647059,35.29,36.76,36.03,49,117,2842
131996,Bertrand Traoré,Attack,Right Winger,Burkina Faso,405,Aston Villa,GB1,premier-league,England,2020,2020-21,25,36,2335,7,7,14,0.27,0.27,0.54,38,1.45,68.27,0.534883721,0.302325581,53.49,30.23,41.86,29,118,2506
210081,Didier Ndong,Midfield,Central Midfield,Gabon,2969,Dijon FCO,FR1,ligue-1,France,2020,2020-21,27,29,2610,0,1,1,0,0.034,0.034,38,0.55,76.32,0.070175439,0.684210526,7.02,68.42,37.72,41,118,2764
148355,Jens Jønsson,Midfield,Defensive Midfield,Denmark,2687,Cádiz CF,ES1,laliga,Spain,2020,2020-21,28,35,2628,0,0,0,0,0,0,38,1.16,76.84,0,0.681818182,0,68.18,34.09,35,118,2943
84435,Kevin Vogt,Defender,Centre-Back,Germany,533,TSG 1899 Hoffenheim,L1,bundesliga,Germany,2020,2020-21,29,24,1839,0,1,1,0,0.049,0.049,34,1.26,60.1,0.294117647,0.039215686,29.41,3.92,16.67,49,118,3650
524481,Roger Ibañez,Defender,Centre-Back,Brazil,12,Associazione Sportiva Roma,IT1,serie-a,Italy,2020,2020-21,22,30,2400,0,2,2,0,0.075,0.075,38,1.63,70.18,0.323529412,0.397058824,32.35,39.71,36.03,50,118,2843
257376,Domingos Duarte,Defender,Centre-Back,Portugal,16795,Granada CF,ES1,laliga,Spain,2020,2020-21,26,28,2275,1,0,1,0.04,0,0.04,38,1.21,66.52,0.295774648,0.38028169,29.58,38.03,33.8,54,119,2960
216804,Joakim Nilsson,Defender,Centre-Back,Sweden,10,Arminia Bielefeld,L1,bundesliga,Germany,2020,2020-21,27,25,2162,0,0,0,0,0,0,34,1.03,70.65,0,0.254901961,0,25.49,12.75,50,119,3745
111195,Joël Veltman,Defender,Right-Back,Netherlands,1237,Brighton & Hove Albion,GB1,premier-league,England,2020,2020-21,29,28,2282,1,1,2,0.039,0.039,0.079,38,1.08,66.73,0.5,0.333333333,50,33.33,41.67,49,119,2526
274862,Moses Simon,Attack,Left Winger,Nigeria,995,FC Nantes,FR1,ligue-1,France,2020,2020-21,25,33,2341,6,5,11,0.231,0.192,0.423,38,1.05,68.45,0.333333333,0.388888889,33.33,38.89,36.11,26,119,2836
245056,Saša Lukić,Midfield,Central Midfield,Serbia,416,Torino FC,IT1,serie-a,Italy,2020,2020-21,24,32,2110,3,1,4,0.128,0.043,0.171,38,0.97,61.7,0.439393939,0.272727273,43.94,27.27,35.61,47,119,2863
49275,Albin Ekdal,Midfield,Defensive Midfield,Sweden,1038,UC Sampdoria,IT1,serie-a,Italy,2020,2020-21,31,32,2302,2,1,3,0.078,0.039,0.117,38,1.37,67.31,0.272727273,0.439393939,27.27,43.94,35.61,48,120,2864
121477,Craig Dawson,Defender,Centre-Back,England,379,West Ham United,GB1,premier-league,England,2020,2020-21,31,22,1926,3,0,3,0.14,0,0.14,38,1.71,56.32,0.756410256,0.064102564,75.64,6.41,41.03,50,120,2572
119234,Karim Onisiwo,Attack,Centre-Forward,Austria,39,1.FSV Mainz 05,L1,bundesliga,Germany,2020,2020-21,29,31,1842,4,3,7,0.195,0.147,0.342,34,1.15,60.2,0.142857143,0.107142857,14.29,10.71,12.5,28,120,3749
257851,Rúben Vezo,Defender,Centre-Back,Portugal,3368,Levante UD,ES1,laliga,Spain,2020,2020-21,27,32,2310,1,0,1,0.039,0,0.039,38,1.08,67.54,0.281690141,0.394366197,28.17,39.44,33.8,55,120,2961
384060,Tino Kadewere,Attack,Centre-Forward,Zimbabwe,1041,Olympique Lyon,FR1,ligue-1,France,2020,2020-21,25,33,2021,10,3,13,0.445,0.134,0.579,38,2,59.09,0.638888889,0.055555556,63.89,5.56,34.72,27,120,2911
39025,Danny Latza,Midfield,Central Midfield,Germany,39,1.FSV Mainz 05,L1,bundesliga,Germany,2020,2020-21,31,29,1806,0,2,2,0,0.1,0.1,34,1.15,59.02,0.25,0,25,0,12.5,43,121,3752
85706,Enda Stevens,Defender,Left-Back,Ireland,350,Sheffield United,GB1,premier-league,England,2020,2020-21,30,30,2700,0,1,1,0,0.033,0.033,38,0.61,78.95,0.141025641,0.679487179,14.1,67.95,41.03,51,121,2575
83002,Hiroki Sakai,Defender,Right-Back,Japan,244,Olympique Marseille,FR1,ligue-1,France,2020,2020-21,31,29,2386,0,1,1,0,0.038,0.038,38,1.58,69.77,0.210526316,0.473684211,21.05,47.37,34.21,53,121,2937
48859,Simon Kjær,Defender,Centre-Back,Denmark,5,AC Milan,IT1,serie-a,Italy,2020,2020-21,32,28,2397,0,2,2,0,0.075,0.075,38,2.08,70.09,0.323529412,0.382352941,32.35,38.24,35.29,51,121,2879
417575,Uros Racic,Midfield,Defensive Midfield,Serbia,1049,Valencia CF,ES1,laliga,Spain,2020,2020-21,23,31,2191,1,1,2,0.041,0.041,0.082,38,1.13,64.06,0.340909091,0.318181818,34.09,31.82,32.95,36,121,3001
291417,Ferland Mendy,Defender,Left-Back,France,418,Real Madrid,ES1,laliga,Spain,2020,2020-21,26,26,2207,1,0,1,0.041,0,0.041,38,2.21,64.53,0.323943662,0.323943662,32.39,32.39,32.39,56,122,3026
326031,Matthijs de Ligt,Defender,Centre-Back,Netherlands,506,Juventus FC,IT1,serie-a,Italy,2020,2020-21,21,27,2221,1,1,2,0.041,0.041,0.081,38,2.05,64.94,0.367647059,0.308823529,36.76,30.88,33.82,52,122,2959
177690,Miguel Trauco,Defender,Left-Back,Peru,618,AS Saint-Étienne,FR1,ligue-1,France,2020,2020-21,28,26,2035,0,2,2,0,0.088,0.088,38,1.21,59.5,0.513157895,0.157894737,51.32,15.79,33.55,54,122,2976
487465,Pedro Neto,Attack,Right Winger,Portugal,543,Wolverhampton Wanderers,GB1,premier-league,England,2020,2020-21,21,31,2560,5,6,11,0.176,0.211,0.387,38,1.18,74.85,0.302325581,0.488372093,30.23,48.84,39.53,30,122,2654
223974,Stefan Posch,Defender,Centre-Back,Austria,533,TSG 1899 Hoffenheim,L1,bundesliga,Germany,2020,2020-21,24,26,2123,0,0,0,0,0,0,34,1.26,69.38,0,0.215686275,0,21.57,10.78,51,122,3791
167329,Alassane Pléa,Attack,Centre-Forward,France,18,Borussia Mönchengladbach,L1,bundesliga,Germany,2020,2020-21,28,29,1807,6,1,7,0.299,0.05,0.349,34,1.44,59.05,0.178571429,0.035714286,17.86,3.57,10.71,29,123,3792
188838,Bruno González,Defender,Centre-Back,Spain,366,Real Valladolid CF,ES1,laliga,Spain,2020,2020-21,31,27,2261,1,0,1,0.04,0,0.04,38,0.82,66.11,0.295774648,0.352112676,29.58,35.21,32.39,57,123,3027
633992,Enzo Le Fée,Midfield,Central Midfield,France,1158,FC Lorient,FR1,ligue-1,France,2020,2020-21,21,36,1814,0,5,5,0,0.248,0.248,38,1.11,53.04,0.649122807,0.01754386,64.91,1.75,33.33,42,123,2980
333241,Joelinton,Midfield,Central Midfield,Brazil,762,Newcastle United,GB1,premier-league,England,2020,2020-21,24,31,1988,4,2,6,0.181,0.091,0.272,38,1.18,58.13,0.678571429,0.107142857,67.86,10.71,39.29,42,123,2671
357164,Rafael Leão,Attack,Left Winger,Portugal,5,AC Milan,IT1,serie-a,Italy,2020,2020-21,22,30,1932,6,6,12,0.28,0.28,0.559,38,2.08,56.49,0.466666667,0.2,46.67,20,33.33,23,123,2977
146509,Conor Townsend,Defender,Left-Back,England,984,West Bromwich Albion,GB1,premier-league,England,2020,2020-21,28,25,2235,0,2,2,0,0.081,0.081,38,0.68,65.35,0.512820513,0.269230769,51.28,26.92,39.1,52,124,2690
161869,Djibril Sidibé,Defender,Right-Back,France,162,AS Monaco,FR1,ligue-1,France,2020,2020-21,28,30,1976,0,2,2,0,0.091,0.091,38,2.05,57.78,0.552631579,0.105263158,55.26,10.53,32.89,55,124,3002
227081,Joaquín Correa,Attack,Second Striker,Argentina,398,Società Sportiva Lazio S.p.A.,IT1,serie-a,Italy,2020,2020-21,26,28,1945,8,4,12,0.37,0.185,0.555,38,1.79,56.87,0.433333333,0.233333333,43.33,23.33,33.33,24,124,2978
376514,Mathías Olivera,Defender,Left-Back,Uruguay,3709,Getafe CF,ES1,laliga,Spain,2020,2020-21,23,31,2619,0,0,0,0,0,0,38,1,76.58,0,0.647887324,0,64.79,32.39,58,124,3028
57845,Tobias Strobl,Midfield,Defensive Midfield,Germany,167,FC Augsburg,L1,bundesliga,Germany,2020,2020-21,31,29,1849,0,0,0,0,0,0,34,1.06,60.42,0,0.136363636,0,13.64,6.82,44,124,3859
54928,Diego Godín,Defender,Centre-Back,Uruguay,1390,Cagliari Calcio,IT1,serie-a,Italy,2020,2020-21,35,28,2510,1,0,1,0.036,0,0.036,38,0.97,73.39,0.176470588,0.485294118,17.65,48.53,33.09,53,125,2990
474800,Facundo Medina,Defender,Centre-Back,Argentina,826,RC Lens,FR1,ligue-1,France,2020,2020-21,22,24,2009,2,0,2,0.09,0,0.09,38,1.5,58.74,0.539473684,0.118421053,53.95,11.84,32.89,56,125,3003
54235,Iker Muniain,Attack,Left Winger,Spain,621,Athletic Bilbao,ES1,laliga,Spain,2020,2020-21,28,28,1957,5,4,9,0.23,0.184,0.414,38,1.21,57.22,0.5,0.136363636,50,13.64,31.82,31,125,3056
124410,Rani Khedira,Midfield,Defensive Midfield,Tunisia,167,FC Augsburg,L1,bundesliga,Germany,2020,2020-21,27,27,1824,1,0,1,0.049,0,0.049,34,1.06,59.61,0.068181818,0.045454545,6.82,4.55,5.68,45,125,3877
258878,Tosin Adarabioyo,Defender,Centre-Back,England,931,Fulham FC,GB1,premier-league,England,2020,2020-21,23,33,2954,0,0,0,0,0,0,38,0.74,86.37,0,0.769230769,0,76.92,38.46,53,125,2715
353366,Benjamin Pavard,Defender,Centre-Back,France,27,Bayern Munich,L1,bundesliga,Germany,2020,2020-21,25,24,1943,0,0,0,0,0,0,34,2.29,63.5,0,0.078431373,0,7.84,3.92,52,126,3898
215616,Erick Pulgar,Midfield,Defensive Midfield,Chile,430,ACF Fiorentina,IT1,serie-a,Italy,2020,2020-21,27,31,1997,1,3,4,0.045,0.135,0.18,38,1.05,58.39,0.454545455,0.181818182,45.45,18.18,31.82,49,126,3059
205569,Mickaël Malsa,Midfield,Defensive Midfield,Martinique,3368,Levante UD,ES1,laliga,Spain,2020,2020-21,25,35,2341,1,0,1,0.038,0,0.038,38,1.08,68.45,0.181818182,0.454545455,18.18,45.45,31.82,37,126,3060
58864,Pierre-Emerick Aubameyang,Attack,Centre-Forward,Gabon,11,Arsenal FC,GB1,premier-league,England,2020,2020-21,32,29,2337,10,3,13,0.385,0.116,0.501,38,1.61,68.33,0.441860465,0.325581395,44.19,32.56,38.37,31,126,2718
410185,Ronaël Pierre-Gabriel,Defender,Right-Back,France,3911,Stade Brestois 29,FR1,ligue-1,France,2020,2020-21,23,29,2316,1,0,1,0.039,0,0.039,38,1.08,67.72,0.223684211,0.434210526,22.37,43.42,32.89,57,126,3004
32113,Armando Izzo,Defender,Centre-Back,Italy,416,Torino FC,IT1,serie-a,Italy,2020,2020-21,29,25,2009,2,0,2,0.09,0,0.09,38,0.97,58.74,0.426470588,0.205882353,42.65,20.59,31.62,54,127,3065
537382,Bryan Gil,Attack,Left Winger,Spain,1533,SD Eibar,ES1,laliga,Spain,2020,2020-21,20,28,2271,4,3,7,0.159,0.119,0.277,38,0.79,66.4,0.181818182,0.431818182,18.18,43.18,30.68,32,127,3115
398065,Harvey Barnes,Attack,Left Winger,England,1003,Leicester City,GB1,premier-league,England,2020,2020-21,23,25,1950,9,4,13,0.415,0.185,0.6,38,1.74,57.02,0.651162791,0.093023256,65.12,9.3,37.21,32,127,2791
372712,Ibrahima Sissoko,Midfield,Defensive Midfield,Mali,667,RC Strasbourg Alsace,FR1,ligue-1,France,2020,2020-21,23,36,2584,0,0,0,0,0,0,38,1.11,75.56,0,0.649122807,0,64.91,32.46,43,127,3024
363205,Gabriel Jesus,Attack,Centre-Forward,Brazil,281,Manchester City,GB1,premier-league,England,2020,2020-21,24,29,2059,9,4,13,0.393,0.175,0.568,38,2.26,60.2,0.581395349,0.162790698,58.14,16.28,37.21,33,128,2792
340867,Jaime Seoane,Midfield,Central Midfield,Spain,5358,SD Huesca,ES1,laliga,Spain,2020,2020-21,24,29,2065,1,1,2,0.044,0.044,0.087,38,0.89,60.38,0.409090909,0.204545455,40.91,20.45,30.68,38,128,3118
39983,Leonardo Bonucci,Defender,Centre-Back,Italy,506,Juventus FC,IT1,serie-a,Italy,2020,2020-21,34,26,2029,2,0,2,0.089,0,0.089,38,2.05,59.33,0.411764706,0.220588235,41.18,22.06,31.62,55,128,3066
596240,Senou Coulibaly,Defender,Centre-Back,Mali,2969,Dijon FCO,FR1,ligue-1,France,2020,2020-21,26,22,1937,2,0,2,0.093,0,0.093,38,0.55,56.64,0.578947368,0.052631579,57.89,5.26,31.58,58,128,3068
386057,Julien Laporte,Defender,Centre-Back,France,1158,FC Lorient,FR1,ligue-1,France,2020,2020-21,27,30,2660,0,0,0,0,0,0,38,1.11,77.78,0,0.618421053,0,61.84,30.92,59,129,3100
33571,Lorenzo De Silvestri,Defender,Right-Back,Italy,1025,Bologna Football Club 1909,IT1,serie-a,Italy,2020,2020-21,33,29,2146,2,0,2,0.084,0,0.084,38,1.08,62.75,0.382352941,0.25,38.24,25,31.62,56,129,3067
63040,Oier Sanjurjo,Midfield,Defensive Midfield,Spain,331,CA Osasuna,ES1,laliga,Spain,2020,2020-21,35,32,2089,0,2,2,0,0.086,0.086,38,1.16,61.08,0.363636364,0.25,36.36,25,30.68,39,129,3119
40611,Ryan Bertrand,Defender,Left-Back,England,180,Southampton FC,GB1,premier-league,England,2020,2020-21,31,29,2599,0,1,1,0,0.035,0.035,38,1.13,75.99,0.166666667,0.576923077,16.67,57.69,37.18,54,129,2795
197747,Alessio Romagnoli,Defender,Centre-Back,Italy,5,AC Milan,IT1,serie-a,Italy,2020,2020-21,26,22,1907,1,1,2,0.047,0.047,0.094,38,2.08,55.76,0.455882353,0.147058824,45.59,14.71,30.15,57,130,3142
99343,Ander Herrera,Midfield,Central Midfield,Spain,583,Paris Saint-Germain,FR1,ligue-1,France,2020,2020-21,31,31,1845,1,3,4,0.049,0.146,0.195,38,2.16,53.95,0.561403509,0.052631579,56.14,5.26,30.7,44,130,3112
121324,John Egan,Defender,Centre-Back,Ireland,350,Sheffield United,GB1,premier-league,England,2020,2020-21,28,31,2630,0,1,1,0,0.034,0.034,38,0.61,76.9,0.153846154,0.58974359,15.38,58.97,37.18,55,130,2797
247652,Shon Weissman,Attack,Centre-Forward,Israel,366,Real Valladolid CF,ES1,laliga,Spain,2020,2020-21,25,32,2140,6,2,8,0.252,0.084,0.336,38,0.82,62.57,0.340909091,0.25,34.09,25,29.55,33,130,3164
60890,Fabián Orellana,Attack,Right Winger,Chile,366,Real Valladolid CF,ES1,laliga,Spain,2020,2020-21,35,30,2152,6,2,8,0.251,0.084,0.335,38,0.82,62.92,0.318181818,0.272727273,31.82,27.27,29.55,34,131,3165
225693,Fabinho,Midfield,Defensive Midfield,Brazil,31,Liverpool FC,GB1,premier-league,England,2020,2020-21,27,30,2566,0,1,1,0,0.035,0.035,38,1.82,75.03,0.125,0.607142857,12.5,60.71,36.61,43,131,2823
198087,Matteo Ricci,Midfield,Defensive Midfield,Italy,3522,Spezia Calcio,IT1,serie-a,Italy,2020,2020-21,27,29,2232,0,2,2,0,0.081,0.081,38,1.03,65.26,0.196969697,0.393939394,19.7,39.39,29.55,50,131,3167
242273,Pedro Chirivella,Midfield,Defensive Midfield,Spain,995,FC Nantes,FR1,ligue-1,France,2020,2020-21,24,32,2282,0,2,2,0,0.079,0.079,38,1.05,66.73,0.228070175,0.385964912,22.81,38.6,30.7,45,131,3114
